timestamp,story_id,token_count,reason
2026-01-02T23:27:41.442208,1954_09_07,2474,Exceeds token limit
2026-01-02T23:27:41.457982,1954_09_08,2274,Exceeds token limit
2026-01-02T23:27:41.463924,1954_09_09,1247,Exceeds token limit
2026-01-02T23:27:41.473811,1954_09_10,2314,Exceeds token limit
2026-01-02T23:27:41.488182,1954_09_11,2054,Exceeds token limit
2026-01-02T23:27:41.490197,1954_09_12,560,Exceeds token limit
2026-01-02T23:27:41.660940,1954_10_03,2099,Exceeds token limit
2026-01-02T23:27:41.665011,1954_10_04,1120,Exceeds token limit
2026-01-02T23:27:41.673300,1954_10_05,1236,Exceeds token limit
2026-01-02T23:27:41.681968,1954_10_06,2602,Exceeds token limit
2026-01-02T23:27:41.685671,1954_10_07,577,Exceeds token limit
2026-01-02T23:27:41.691542,1954_10_08,2138,Exceeds token limit
2026-01-02T23:27:41.698207,1954_10_09,1596,Exceeds token limit
2026-01-02T23:27:41.702871,1954_10_10,883,Exceeds token limit
2026-01-02T23:27:41.716271,1954_10_11,1548,Exceeds token limit
2026-01-02T23:27:41.725950,1954_10_13,914,Exceeds token limit
2026-01-02T23:27:41.728211,1954_10_14,616,Exceeds token limit
2026-01-02T23:27:42.368235,1954_11_03,1008,Exceeds token limit
2026-01-02T23:27:42.373415,1954_11_04,959,Exceeds token limit
2026-01-02T23:27:44.511640,1954_12_03,597,Exceeds token limit
2026-01-02T23:27:44.540139,1954_12_04,1901,Exceeds token limit
2026-01-02T23:27:44.545151,1954_12_05,906,Exceeds token limit
2026-01-02T23:27:44.551256,1954_12_06,805,Exceeds token limit
2026-01-02T23:27:44.560749,1954_12_07,1543,Exceeds token limit
2026-01-02T23:27:44.575086,1954_12_08,2694,Exceeds token limit
2026-01-02T23:27:44.585062,1954_12_09,1348,Exceeds token limit
2026-01-02T23:27:44.597427,1954_12_10,2500,Exceeds token limit
2026-01-02T23:27:44.612148,1954_12_11,2499,Exceeds token limit
2026-01-02T23:27:44.620494,1954_12_13,709,Exceeds token limit
2026-01-02T23:27:44.624314,1954_12_15,534,Exceeds token limit
2026-01-02T23:27:44.633580,1954_12_16,827,Exceeds token limit
2026-01-02T23:27:45.996737,1955_01_03,572,Exceeds token limit
2026-01-02T23:27:46.021625,1955_01_04,2625,Exceeds token limit
2026-01-02T23:27:46.029499,1955_01_05,1036,Exceeds token limit
2026-01-02T23:27:46.036378,1955_01_06,1065,Exceeds token limit
2026-01-02T23:27:46.053732,1955_01_07,2541,Exceeds token limit
2026-01-02T23:27:46.078196,1955_01_08,2905,Exceeds token limit
2026-01-02T23:27:46.083829,1955_01_09,1044,Exceeds token limit
2026-01-02T23:27:46.087497,1955_01_10,788,Exceeds token limit
2026-01-02T23:27:46.093565,1955_01_11,1210,Exceeds token limit
2026-01-02T23:27:46.099162,1955_01_12,1825,Exceeds token limit
2026-01-02T23:27:46.101466,1955_01_13,804,Exceeds token limit
2026-01-02T23:27:46.106125,1955_01_14,1242,Exceeds token limit
2026-01-02T23:27:46.801195,1955_02_02,622,Exceeds token limit
2026-01-02T23:27:46.818461,1955_02_04,1320,Exceeds token limit
2026-01-02T23:27:46.838989,1955_02_05,979,Exceeds token limit
2026-01-02T23:27:46.846412,1955_02_06,1220,Exceeds token limit
2026-01-02T23:27:46.857354,1955_02_07,1151,Exceeds token limit
2026-01-02T23:27:46.871090,1955_02_08,2920,Exceeds token limit
2026-01-02T23:27:46.880135,1955_02_09,2010,Exceeds token limit
2026-01-02T23:27:46.886342,1955_02_10,1017,Exceeds token limit
2026-01-02T23:27:46.901379,1955_02_11,1420,Exceeds token limit
2026-01-02T23:27:46.916632,1955_02_12,2391,Exceeds token limit
2026-01-02T23:27:46.927837,1955_02_13,1299,Exceeds token limit
2026-01-02T23:27:46.932630,1955_02_14,1286,Exceeds token limit
2026-01-02T23:27:46.941886,1955_02_15,1584,Exceeds token limit
2026-01-02T23:27:46.949839,1955_02_16,532,Exceeds token limit
2026-01-02T23:27:46.957712,1955_02_17,573,Exceeds token limit
2026-01-02T23:27:47.371979,1955_03_02,598,Exceeds token limit
2026-01-02T23:27:47.395753,1955_03_03,1691,Exceeds token limit
2026-01-02T23:27:47.408935,1955_03_04,821,Exceeds token limit
2026-01-02T23:27:47.427812,1955_03_05,1930,Exceeds token limit
2026-01-02T23:27:47.442347,1955_03_06,2780,Exceeds token limit
2026-01-02T23:27:47.452823,1955_03_09,1325,Exceeds token limit
2026-01-02T23:27:47.457551,1955_03_10,849,Exceeds token limit
2026-01-02T23:27:47.462437,1955_03_11,1074,Exceeds token limit
2026-01-02T23:27:47.471581,1955_03_12,2425,Exceeds token limit
2026-01-02T23:27:47.477183,1955_03_13,1193,Exceeds token limit
2026-01-02T23:27:47.483265,1955_03_14,615,Exceeds token limit
2026-01-02T23:27:47.497303,1955_03_17,664,Exceeds token limit
2026-01-02T23:27:48.250768,1955_04_02,543,Exceeds token limit
2026-01-02T23:27:48.264629,1955_04_03,1731,Exceeds token limit
2026-01-02T23:27:48.270185,1955_04_04,1161,Exceeds token limit
2026-01-02T23:27:48.274237,1955_04_05,842,Exceeds token limit
2026-01-02T23:27:48.277846,1955_04_06,1211,Exceeds token limit
2026-01-02T23:27:48.300215,1955_04_07,3192,Exceeds token limit
2026-01-02T23:27:48.313579,1955_04_08,2127,Exceeds token limit
2026-01-02T23:27:48.320788,1955_04_09,868,Exceeds token limit
2026-01-02T23:27:48.326489,1955_04_10,821,Exceeds token limit
2026-01-02T23:27:48.342379,1955_04_11,2836,Exceeds token limit
2026-01-02T23:27:48.352866,1955_04_12,2339,Exceeds token limit
2026-01-02T23:27:48.364722,1955_04_13,1853,Exceeds token limit
2026-01-02T23:27:48.368253,1955_04_14,623,Exceeds token limit
2026-01-02T23:27:48.371776,1955_04_15,535,Exceeds token limit
2026-01-02T23:27:48.637441,1955_05_03,551,Exceeds token limit
2026-01-02T23:27:48.648326,1955_05_04,1749,Exceeds token limit
2026-01-02T23:27:48.656850,1955_05_05,1730,Exceeds token limit
2026-01-02T23:27:48.660712,1955_05_06,1144,Exceeds token limit
2026-01-02T23:27:48.672310,1955_05_07,2897,Exceeds token limit
2026-01-02T23:27:48.680370,1955_05_08,2432,Exceeds token limit
2026-01-02T23:27:48.687400,1955_05_09,1425,Exceeds token limit
2026-01-02T23:27:48.691556,1955_05_10,1430,Exceeds token limit
2026-01-02T23:27:48.702755,1955_05_11,3941,Exceeds token limit
2026-01-02T23:27:48.710449,1955_05_12,614,Exceeds token limit
2026-01-02T23:27:48.712089,1955_05_13,586,Exceeds token limit
2026-01-02T23:27:48.889456,1955_06_03,537,Exceeds token limit
2026-01-02T23:27:48.894267,1955_06_04,1319,Exceeds token limit
2026-01-02T23:27:48.897148,1955_06_05,855,Exceeds token limit
2026-01-02T23:27:48.899686,1955_06_06,1129,Exceeds token limit
2026-01-02T23:27:48.904552,1955_06_07,1747,Exceeds token limit
2026-01-02T23:27:48.915339,1955_06_08,3346,Exceeds token limit
2026-01-02T23:27:48.923452,1955_06_09,2050,Exceeds token limit
2026-01-02T23:27:48.926663,1955_06_10,1087,Exceeds token limit
2026-01-02T23:27:48.933461,1955_06_11,2345,Exceeds token limit
2026-01-02T23:27:48.936199,1955_06_12,1148,Exceeds token limit
2026-01-02T23:27:48.944045,1955_06_13,2347,Exceeds token limit
2026-01-02T23:27:48.953264,1955_06_14,1611,Exceeds token limit
2026-01-02T23:27:48.956435,1955_06_15,595,Exceeds token limit
2026-01-02T23:27:48.962875,1955_06_16,764,Exceeds token limit
2026-01-02T23:27:49.291468,1955_07_03,1751,Exceeds token limit
2026-01-02T23:27:49.301986,1955_07_04,2000,Exceeds token limit
2026-01-02T23:27:49.305088,1955_07_05,820,Exceeds token limit
2026-01-02T23:27:49.309746,1955_07_06,1553,Exceeds token limit
2026-01-02T23:27:49.323526,1955_07_07,3167,Exceeds token limit
2026-01-02T23:27:49.332872,1955_07_08,3626,Exceeds token limit
2026-01-02T23:27:49.334906,1955_07_09,831,Exceeds token limit
2026-01-02T23:27:49.341809,1955_07_10,2282,Exceeds token limit
2026-01-02T23:27:49.364693,1955_07_11,3278,Exceeds token limit
2026-01-02T23:27:49.370804,1955_07_13,521,Exceeds token limit
2026-01-02T23:27:49.750043,1955_08_02,1656,Exceeds token limit
2026-01-02T23:27:49.769047,1955_08_03,3102,Exceeds token limit
2026-01-02T23:27:49.789719,1955_08_04,1260,Exceeds token limit
2026-01-02T23:27:49.821329,1955_08_05,889,Exceeds token limit
2026-01-02T23:27:49.837610,1955_08_06,2148,Exceeds token limit
2026-01-02T23:27:49.848781,1955_08_07,2481,Exceeds token limit
2026-01-02T23:27:49.856311,1955_08_08,2031,Exceeds token limit
2026-01-02T23:27:49.859889,1955_08_09,1332,Exceeds token limit
2026-01-02T23:27:50.827769,1955_09_02,1216,Exceeds token limit
2026-01-02T23:27:50.951389,1955_09_04,3481,Exceeds token limit
2026-01-02T23:27:50.980067,1955_09_05,2824,Exceeds token limit
2026-01-02T23:27:50.992805,1955_09_06,856,Exceeds token limit
2026-01-02T23:27:51.000605,1955_09_07,891,Exceeds token limit
2026-01-02T23:27:51.025941,1955_09_09,1629,Exceeds token limit
2026-01-02T23:27:51.052343,1955_09_10,1589,Exceeds token limit
2026-01-02T23:27:51.067325,1955_09_11,1173,Exceeds token limit
2026-01-02T23:27:51.092028,1955_09_19,605,Exceeds token limit
2026-01-02T23:27:51.112183,1955_09_23,919,Exceeds token limit
2026-01-02T23:27:51.130721,1955_09_24,643,Exceeds token limit
2026-01-02T23:27:53.314897,1955_10_02,616,Exceeds token limit
2026-01-02T23:27:53.331441,1955_10_03,1543,Exceeds token limit
2026-01-02T23:27:53.450698,1955_10_04,2837,Exceeds token limit
2026-01-02T23:27:53.476265,1955_10_05,2252,Exceeds token limit
2026-01-02T23:27:53.482194,1955_10_06,1337,Exceeds token limit
2026-01-02T23:27:53.500249,1955_10_07,2352,Exceeds token limit
2026-01-02T23:27:53.505027,1955_10_08,1152,Exceeds token limit
2026-01-02T23:27:53.508991,1955_10_09,834,Exceeds token limit
2026-01-02T23:27:53.530654,1955_10_10,1171,Exceeds token limit
2026-01-02T23:27:55.915392,1955_11_02,742,Exceeds token limit
2026-01-02T23:27:57.821472,1955_12_03,568,Exceeds token limit
2026-01-02T23:27:57.839084,1955_12_04,1753,Exceeds token limit
2026-01-02T23:27:57.858091,1955_12_05,3079,Exceeds token limit
2026-01-02T23:27:57.875217,1955_12_07,2613,Exceeds token limit
2026-01-02T23:27:57.888091,1955_12_09,2323,Exceeds token limit
2026-01-02T23:27:57.893321,1955_12_10,898,Exceeds token limit
2026-01-02T23:27:57.903051,1955_12_11,1271,Exceeds token limit
2026-01-02T23:27:57.911660,1955_12_13,1594,Exceeds token limit
2026-01-02T23:27:57.914356,1955_12_14,579,Exceeds token limit
2026-01-02T23:27:57.920633,1955_12_15,623,Exceeds token limit
2026-01-02T23:27:57.930578,1955_12_16,1039,Exceeds token limit
2026-01-02T23:27:57.933877,1955_12_17,541,Exceeds token limit
2026-01-02T23:27:58.398428,1956_01_04,1652,Exceeds token limit
2026-01-02T23:27:58.418513,1956_01_05,2668,Exceeds token limit
2026-01-02T23:27:58.432102,1956_01_06,835,Exceeds token limit
2026-01-02T23:27:58.464389,1956_01_07,3471,Exceeds token limit
2026-01-02T23:27:58.477600,1956_01_08,1480,Exceeds token limit
2026-01-02T23:27:58.501956,1956_01_09,3282,Exceeds token limit
2026-01-02T23:27:58.511748,1956_01_10,1647,Exceeds token limit
2026-01-02T23:27:58.530206,1956_01_13,565,Exceeds token limit
2026-01-02T23:27:58.551894,1956_01_14,706,Exceeds token limit
2026-01-02T23:27:58.566451,1956_01_15,827,Exceeds token limit
2026-01-02T23:27:58.574943,1956_01_16,873,Exceeds token limit
2026-01-02T23:27:59.384367,1956_02_03,587,Exceeds token limit
2026-01-02T23:27:59.427696,1956_02_04,1808,Exceeds token limit
2026-01-02T23:27:59.470076,1956_02_05,3094,Exceeds token limit
2026-01-02T23:27:59.500821,1956_02_06,2208,Exceeds token limit
2026-01-02T23:27:59.530297,1956_02_08,2038,Exceeds token limit
2026-01-02T23:27:59.541336,1956_02_09,1136,Exceeds token limit
2026-01-02T23:27:59.563860,1956_02_10,3173,Exceeds token limit
2026-01-02T23:27:59.574573,1956_02_12,1946,Exceeds token limit
2026-01-02T23:27:59.584097,1956_02_14,675,Exceeds token limit
2026-01-02T23:27:59.586996,1956_02_15,799,Exceeds token limit
2026-01-02T23:28:00.282506,1956_03_03,623,Exceeds token limit
2026-01-02T23:28:00.324860,1956_03_04,1576,Exceeds token limit
2026-01-02T23:28:00.405301,1956_03_05,2783,Exceeds token limit
2026-01-02T23:28:00.447272,1956_03_07,1838,Exceeds token limit
2026-01-02T23:28:00.503003,1956_03_08,2756,Exceeds token limit
2026-01-02T23:28:00.529365,1956_03_09,782,Exceeds token limit
2026-01-02T23:28:00.552898,1956_03_10,3112,Exceeds token limit
2026-01-02T23:28:00.571250,1956_03_11,1276,Exceeds token limit
2026-01-02T23:28:00.603925,1956_03_16,552,Exceeds token limit
2026-01-02T23:28:00.637455,1956_03_19,929,Exceeds token limit
2026-01-02T23:28:00.653757,1956_03_20,727,Exceeds token limit
2026-01-02T23:28:13.441053,1956_04_01,972,Exceeds token limit
2026-01-02T23:28:13.580062,1956_04_02,800,Exceeds token limit
2026-01-02T23:28:13.710147,1956_04_03,3315,Exceeds token limit
2026-01-02T23:28:13.754485,1956_04_04,2435,Exceeds token limit
2026-01-02T23:28:13.760615,1956_04_05,943,Exceeds token limit
2026-01-02T23:28:13.780696,1956_04_06,942,Exceeds token limit
2026-01-02T23:28:13.803381,1956_04_07,2904,Exceeds token limit
2026-01-02T23:28:13.812296,1956_04_08,701,Exceeds token limit
2026-01-02T23:28:13.816767,1956_04_09,788,Exceeds token limit
2026-01-02T23:28:13.833144,1956_06_02,606,Exceeds token limit
2026-01-02T23:28:13.853847,1956_06_03,582,Exceeds token limit
2026-01-02T23:28:13.870471,1956_06_04,2327,Exceeds token limit
2026-01-02T23:28:13.881308,1956_06_05,2129,Exceeds token limit
2026-01-02T23:28:13.906073,1956_06_06,3221,Exceeds token limit
2026-01-02T23:28:13.940090,1956_06_08,4308,Exceeds token limit
2026-01-02T23:28:13.945519,1956_06_09,1335,Exceeds token limit
2026-01-02T23:28:13.955902,1956_06_10,2995,Exceeds token limit
2026-01-02T23:28:13.959739,1956_06_11,1128,Exceeds token limit
2026-01-02T23:28:13.971282,1956_06_12,1652,Exceeds token limit
2026-01-02T23:28:13.975987,1956_06_13,658,Exceeds token limit
2026-01-02T23:28:13.979853,1956_06_14,877,Exceeds token limit
2026-01-02T23:28:13.986649,1956_06_15,734,Exceeds token limit
2026-01-02T23:28:13.992766,1956_06_17,888,Exceeds token limit
2026-01-02T23:28:20.218785,1956_07_02,621,Exceeds token limit
2026-01-02T23:28:20.264154,1956_07_03,1687,Exceeds token limit
2026-01-02T23:28:20.289845,1956_07_04,831,Exceeds token limit
2026-01-02T23:28:20.310459,1956_07_05,2666,Exceeds token limit
2026-01-02T23:28:20.322952,1956_07_06,2093,Exceeds token limit
2026-01-02T23:28:20.333159,1956_07_07,1270,Exceeds token limit
2026-01-02T23:28:20.341130,1956_07_08,696,Exceeds token limit
2026-01-02T23:28:20.354330,1956_07_09,1826,Exceeds token limit
2026-01-02T23:28:20.362359,1956_07_10,1302,Exceeds token limit
2026-01-02T23:28:20.406136,1956_07_11,3072,Exceeds token limit
2026-01-02T23:28:20.410782,1956_07_12,1191,Exceeds token limit
2026-01-02T23:28:20.413495,1956_07_13,592,Exceeds token limit
2026-01-02T23:28:20.422346,1956_07_14,561,Exceeds token limit
2026-01-02T23:28:20.425888,1956_07_15,860,Exceeds token limit
2026-01-02T23:28:21.248386,1956_08_02,587,Exceeds token limit
2026-01-02T23:28:21.278057,1956_08_03,1424,Exceeds token limit
2026-01-02T23:28:21.289096,1956_08_04,835,Exceeds token limit
2026-01-02T23:28:21.326211,1956_08_05,3342,Exceeds token limit
2026-01-02T23:28:21.387238,1956_08_06,2870,Exceeds token limit
2026-01-02T23:28:21.401642,1956_08_07,2228,Exceeds token limit
2026-01-02T23:28:21.413946,1956_08_08,1399,Exceeds token limit
2026-01-02T23:28:21.457233,1956_08_09,3400,Exceeds token limit
2026-01-02T23:28:21.487265,1956_08_11,993,Exceeds token limit
2026-01-02T23:28:21.518216,1956_08_15,900,Exceeds token limit
2026-01-02T23:28:21.529797,1956_08_16,794,Exceeds token limit
2026-01-02T23:28:24.019796,1956_09_01,574,Exceeds token limit
2026-01-02T23:28:24.119154,1956_09_02,2014,Exceeds token limit
2026-01-02T23:28:24.130681,1956_09_03,890,Exceeds token limit
2026-01-02T23:28:24.195946,1956_09_04,3387,Exceeds token limit
2026-01-02T23:28:24.229035,1956_09_05,1651,Exceeds token limit
2026-01-02T23:28:24.242810,1956_09_06,1587,Exceeds token limit
2026-01-02T23:28:24.253397,1956_09_07,2289,Exceeds token limit
2026-01-02T23:28:24.273145,1956_09_10,2683,Exceeds token limit
2026-01-02T23:28:24.282851,1956_09_11,1428,Exceeds token limit
2026-01-02T23:28:24.295299,1956_09_12,1984,Exceeds token limit
2026-01-02T23:28:24.312248,1956_09_15,855,Exceeds token limit
2026-01-02T23:28:25.102385,1956_10_01,1651,Exceeds token limit
2026-01-02T23:28:25.115528,1956_10_03,516,Exceeds token limit
2026-01-02T23:28:25.166768,1956_10_04,3532,Exceeds token limit
2026-01-02T23:28:25.189923,1956_10_05,2161,Exceeds token limit
2026-01-02T23:28:25.198867,1956_10_06,1413,Exceeds token limit
2026-01-02T23:28:25.209902,1956_10_07,1464,Exceeds token limit
2026-01-02T23:28:25.214828,1956_10_08,1261,Exceeds token limit
2026-01-02T23:28:25.234900,1956_10_09,3001,Exceeds token limit
2026-01-02T23:28:25.250603,1956_10_11,2277,Exceeds token limit
2026-01-02T23:28:25.254445,1956_10_12,716,Exceeds token limit
2026-01-02T23:28:26.020050,1956_11_01,2161,Exceeds token limit
2026-01-02T23:28:26.099674,1956_11_03,671,Exceeds token limit
2026-01-02T23:28:29.114735,1956_12_02,1145,Exceeds token limit
2026-01-02T23:28:29.119814,1956_12_03,903,Exceeds token limit
2026-01-02T23:28:29.133129,1956_12_04,3387,Exceeds token limit
2026-01-02T23:28:29.141921,1956_12_06,1234,Exceeds token limit
2026-01-02T23:28:29.147241,1956_12_08,602,Exceeds token limit
2026-01-02T23:28:29.154243,1956_12_09,1541,Exceeds token limit
2026-01-02T23:28:29.157488,1956_12_10,825,Exceeds token limit
2026-01-02T23:28:29.175712,1956_12_11,3907,Exceeds token limit
2026-01-02T23:28:29.178283,1956_12_12,662,Exceeds token limit
2026-01-02T23:28:29.183081,1956_12_14,533,Exceeds token limit
2026-01-02T23:28:30.537034,1957_01_02,568,Exceeds token limit
2026-01-02T23:28:30.572694,1957_01_04,2391,Exceeds token limit
2026-01-02T23:28:30.591868,1957_01_05,3315,Exceeds token limit
2026-01-02T23:28:30.612976,1957_01_06,3460,Exceeds token limit
2026-01-02T23:28:30.627188,1957_01_08,2681,Exceeds token limit
2026-01-02T23:28:30.642617,1957_01_09,3235,Exceeds token limit
2026-01-02T23:28:30.649040,1957_01_10,1493,Exceeds token limit
2026-01-02T23:28:30.654686,1957_01_11,1991,Exceeds token limit
2026-01-02T23:28:30.663905,1957_01_12,2996,Exceeds token limit
2026-01-02T23:28:30.989250,1957_02_01,1173,Exceeds token limit
2026-01-02T23:28:31.004166,1957_02_03,3055,Exceeds token limit
2026-01-02T23:28:31.021170,1957_02_05,3241,Exceeds token limit
2026-01-02T23:28:31.026461,1957_02_06,1722,Exceeds token limit
2026-01-02T23:28:31.034244,1957_02_07,2312,Exceeds token limit
2026-01-02T23:28:31.048691,1957_02_09,2454,Exceeds token limit
2026-01-02T23:28:31.059432,1957_02_10,2847,Exceeds token limit
2026-01-02T23:28:31.065549,1957_02_11,1396,Exceeds token limit
2026-01-02T23:28:31.069359,1957_02_12,1420,Exceeds token limit
2026-01-02T23:28:31.396909,1957_03_01,611,Exceeds token limit
2026-01-02T23:28:31.423242,1957_03_02,3219,Exceeds token limit
2026-01-02T23:28:31.439610,1957_03_03,5063,Exceeds token limit
2026-01-02T23:28:31.456283,1957_03_04,3417,Exceeds token limit
2026-01-02T23:28:31.475672,1957_03_05,5623,Exceeds token limit
2026-01-02T23:28:31.492198,1957_03_06,4496,Exceeds token limit
2026-01-02T23:28:31.496166,1957_03_07,1501,Exceeds token limit
2026-01-02T23:28:31.513073,1957_03_08,4582,Exceeds token limit
2026-01-02T23:28:31.526569,1957_03_09,5546,Exceeds token limit
2026-01-02T23:28:31.532316,1957_04_02,527,Exceeds token limit
2026-01-02T23:28:33.733884,1957_05_02,581,Exceeds token limit
2026-01-02T23:28:33.760317,1957_05_03,2063,Exceeds token limit
2026-01-02T23:28:33.893893,1957_05_04,2226,Exceeds token limit
2026-01-02T23:28:33.916238,1957_05_05,2759,Exceeds token limit
2026-01-02T23:28:33.943442,1957_05_06,3075,Exceeds token limit
2026-01-02T23:28:33.963902,1957_05_08,3479,Exceeds token limit
2026-01-02T23:28:33.974582,1957_05_09,1206,Exceeds token limit
2026-01-02T23:28:33.997250,1957_05_10,1130,Exceeds token limit
2026-01-02T23:28:34.964915,1957_06_02,571,Exceeds token limit
2026-01-02T23:28:34.984063,1957_06_03,2098,Exceeds token limit
2026-01-02T23:28:35.003189,1957_06_04,4124,Exceeds token limit
2026-01-02T23:28:35.021769,1957_06_05,2664,Exceeds token limit
2026-01-02T23:28:35.035496,1957_06_07,2643,Exceeds token limit
2026-01-02T23:28:35.048881,1957_06_08,1449,Exceeds token limit
2026-01-02T23:28:35.062405,1957_06_09,3646,Exceeds token limit
2026-01-02T23:28:35.071773,1957_06_10,2608,Exceeds token limit
2026-01-02T23:28:35.078811,1957_06_11,817,Exceeds token limit
2026-01-02T23:28:35.083683,1957_06_12,1405,Exceeds token limit
2026-01-02T23:28:35.088063,1957_06_13,832,Exceeds token limit
2026-01-02T23:28:35.387528,1957_07_02,576,Exceeds token limit
2026-01-02T23:28:35.394289,1957_07_03,1752,Exceeds token limit
2026-01-02T23:28:35.397640,1957_07_04,850,Exceeds token limit
2026-01-02T23:28:35.412735,1957_07_05,3337,Exceeds token limit
2026-01-02T23:28:35.420922,1957_07_07,2214,Exceeds token limit
2026-01-02T23:28:35.428921,1957_07_08,2671,Exceeds token limit
2026-01-02T23:28:35.441311,1957_07_09,2957,Exceeds token limit
2026-01-02T23:28:35.446588,1957_07_10,1657,Exceeds token limit
2026-01-02T23:28:35.454786,1957_07_11,2143,Exceeds token limit
2026-01-02T23:28:35.464270,1957_07_12,3194,Exceeds token limit
2026-01-02T23:28:35.468241,1957_07_13,1402,Exceeds token limit
2026-01-02T23:28:35.477002,1957_07_15,1876,Exceeds token limit
2026-01-02T23:28:35.806258,1957_08_01,546,Exceeds token limit
2026-01-02T23:28:35.826489,1957_08_02,2060,Exceeds token limit
2026-01-02T23:28:35.845685,1957_08_03,3269,Exceeds token limit
2026-01-02T23:28:35.854872,1957_08_04,2801,Exceeds token limit
2026-01-02T23:28:35.864955,1957_08_05,2255,Exceeds token limit
2026-01-02T23:28:35.867764,1957_08_06,860,Exceeds token limit
2026-01-02T23:28:35.876754,1957_08_07,2592,Exceeds token limit
2026-01-02T23:28:35.893468,1957_08_08,3356,Exceeds token limit
2026-01-02T23:28:35.904214,1957_08_09,3721,Exceeds token limit
2026-01-02T23:28:35.911577,1957_08_10,1484,Exceeds token limit
2026-01-02T23:28:35.915017,1957_08_11,1192,Exceeds token limit
2026-01-02T23:28:35.920087,1957_08_12,1784,Exceeds token limit
2026-01-02T23:28:35.924539,1957_09_01,681,Exceeds token limit
2026-01-02T23:28:35.933453,1957_09_03,2184,Exceeds token limit
2026-01-02T23:28:35.941337,1957_09_04,2507,Exceeds token limit
2026-01-02T23:28:35.965059,1957_09_05,3001,Exceeds token limit
2026-01-02T23:28:35.969023,1957_09_07,1211,Exceeds token limit
2026-01-02T23:28:35.975179,1957_09_09,1389,Exceeds token limit
2026-01-02T23:28:35.982388,1957_09_10,2157,Exceeds token limit
2026-01-02T23:28:35.986037,1957_09_11,922,Exceeds token limit
2026-01-02T23:28:35.988562,1957_09_12,1059,Exceeds token limit
2026-01-02T23:28:35.993451,1957_09_14,1254,Exceeds token limit
2026-01-02T23:28:36.007065,1957_09_16,707,Exceeds token limit
2026-01-02T23:28:37.007976,1957_10_01,2603,Exceeds token limit
2026-01-02T23:28:37.025750,1957_10_02,3221,Exceeds token limit
2026-01-02T23:28:37.047461,1957_10_04,3128,Exceeds token limit
2026-01-02T23:28:37.070589,1957_10_05,2178,Exceeds token limit
2026-01-02T23:28:37.093159,1957_10_06,3745,Exceeds token limit
2026-01-02T23:28:37.098220,1957_10_07,1411,Exceeds token limit
2026-01-02T23:28:37.101003,1957_10_08,851,Exceeds token limit
2026-01-02T23:28:40.870329,1957_12_01,1037,Exceeds token limit
2026-01-02T23:28:40.887069,1957_12_02,1839,Exceeds token limit
2026-01-02T23:28:40.894794,1957_12_03,1409,Exceeds token limit
2026-01-02T23:28:40.898390,1957_12_04,636,Exceeds token limit
2026-01-02T23:28:40.902141,1957_12_05,1109,Exceeds token limit
2026-01-02T23:28:40.905330,1957_12_06,646,Exceeds token limit
2026-01-02T23:28:40.907073,1957_12_07,707,Exceeds token limit
2026-01-02T23:28:40.909541,1957_12_08,742,Exceeds token limit
2026-01-02T23:28:41.988067,1958_01_01,2651,Exceeds token limit
2026-01-02T23:28:42.018812,1958_01_02,3135,Exceeds token limit
2026-01-02T23:28:42.069886,1958_01_03,3023,Exceeds token limit
2026-01-02T23:28:42.087040,1958_01_04,2398,Exceeds token limit
2026-01-02T23:28:42.101705,1958_01_05,1711,Exceeds token limit
2026-01-02T23:28:42.114210,1958_01_06,1467,Exceeds token limit
2026-01-02T23:28:42.127704,1958_01_07,2513,Exceeds token limit
2026-01-02T23:28:42.131866,1958_01_08,846,Exceeds token limit
2026-01-02T23:28:42.147133,1958_02_01,1814,Exceeds token limit
2026-01-02T23:28:42.164448,1958_02_02,3440,Exceeds token limit
2026-01-02T23:28:42.175520,1958_02_03,2604,Exceeds token limit
2026-01-02T23:28:42.189327,1958_02_04,2813,Exceeds token limit
2026-01-02T23:28:42.195229,1958_02_05,1620,Exceeds token limit
2026-01-02T23:28:42.201518,1958_02_06,1153,Exceeds token limit
2026-01-02T23:28:42.214627,1958_02_07,3165,Exceeds token limit
2026-01-02T23:28:42.226002,1958_02_08,2751,Exceeds token limit
2026-01-02T23:28:42.228550,1958_02_09,817,Exceeds token limit
2026-01-02T23:28:42.234245,1958_02_11,635,Exceeds token limit
2026-01-02T23:28:42.508745,1958_03_02,1420,Exceeds token limit
2026-01-02T23:28:42.517183,1958_03_03,903,Exceeds token limit
2026-01-02T23:28:42.537775,1958_03_04,3811,Exceeds token limit
2026-01-02T23:28:42.551652,1958_03_05,2504,Exceeds token limit
2026-01-02T23:28:42.561051,1958_03_06,2819,Exceeds token limit
2026-01-02T23:28:42.567833,1958_03_07,950,Exceeds token limit
2026-01-02T23:28:42.581880,1958_03_08,3653,Exceeds token limit
2026-01-02T23:28:42.587362,1958_03_09,1720,Exceeds token limit
2026-01-02T23:28:42.597469,1958_03_10,2906,Exceeds token limit
2026-01-02T23:28:42.616509,1958_03_11,3768,Exceeds token limit
2026-01-02T23:28:43.372891,1958_04_01,1272,Exceeds token limit
2026-01-02T23:28:43.388907,1958_04_02,1188,Exceeds token limit
2026-01-02T23:28:43.402648,1958_04_03,3757,Exceeds token limit
2026-01-02T23:28:43.415591,1958_04_04,3212,Exceeds token limit
2026-01-02T23:28:43.429624,1958_04_05,3169,Exceeds token limit
